 #        Time[fs] E-potential           E-kinetic     E-Total    E-Total-Avg
         139.81   -0.7633442226E+02    0.9275195275E-02   -0.7632514707E+02   -0.7631760105E+02
         140.30   -0.7633341338E+02    0.1306492549E-01   -0.7632034846E+02   -0.7631761052E+02
         140.78   -0.7633292688E+02    0.1821525885E-01   -0.7631471162E+02   -0.7631760056E+02
         141.26   -0.7633314635E+02    0.2213551536E-01   -0.7631101083E+02   -0.7631757799E+02
         141.75   -0.7633361932E+02    0.1721793976E-01   -0.7631640138E+02   -0.7631757397E+02
         142.23   -0.7633421942E+02    0.1530402775E-01   -0.7631891539E+02   -0.7631757854E+02
         142.71   -0.7633469744E+02    0.1706831349E-01   -0.7631762912E+02   -0.7631757871E+02
         143.20   -0.7633452522E+02    0.1590151871E-01   -0.7631862371E+02   -0.7631758224E+02
         143.68   -0.7633371401E+02    0.1321552132E-01   -0.7632049849E+02   -0.7631759206E+02
         144.17   -0.7633260486E+02    0.1456056891E-01   -0.7631804429E+02   -0.7631759358E+02
         144.65   -0.7633135658E+02    0.1802509080E-01   -0.7631333149E+02   -0.7631757932E+02
         145.13   -0.7633061002E+02    0.1559918992E-01   -0.7631501083E+02   -0.7631757076E+02
         145.62   -0.7633090151E+02    0.1256734575E-01   -0.7631833416E+02   -0.7631757330E+02
         146.10   -0.7633209330E+02    0.1097976928E-01   -0.7632111353E+02   -0.7631758502E+02
         146.58   -0.7633376875E+02    0.1268563506E-01   -0.7632108312E+02   -0.7631759656E+02
         147.07   -0.7633535613E+02    0.1870242821E-01   -0.7631665370E+02   -0.7631759346E+02
         147.55   -0.7633562288E+02    0.1465390705E-01   -0.7632096898E+02   -0.7631760453E+02
         148.04   -0.7633494368E+02    0.7441672144E-02   -0.7632750201E+02   -0.7631763687E+02
         148.52   -0.7633416537E+02    0.5784772949E-02   -0.7632838059E+02   -0.7631767187E+02
         149.00   -0.7633278715E+02    0.9064940077E-02   -0.7632372221E+02   -0.7631769151E+02
         149.49   -0.7632955561E+02    0.1573696995E-01   -0.7631381864E+02   -0.7631767898E+02
         149.97   -0.7632455611E+02    0.1213396544E-01   -0.7631242214E+02   -0.7631766202E+02
         150.45   -0.7632088157E+02    0.3883128806E-02   -0.7631699844E+02   -0.7631765989E+02
         150.94   -0.7631965696E+02    0.2542405179E-02   -0.7631711455E+02   -0.7631765814E+02
         151.42   -0.7632042524E+02    0.7802662184E-02   -0.7631262258E+02   -0.7631764205E+02
         151.91   -0.7632275384E+02    0.1531887836E-01   -0.7630743496E+02   -0.7631760955E+02
         152.39   -0.7632594629E+02    0.1780516927E-01   -0.7630814112E+02   -0.7631757949E+02
         152.87   -0.7632955766E+02    0.2454745938E-01   -0.7630501020E+02   -0.7631753971E+02
         153.36   -0.7633257210E+02    0.3310001647E-01   -0.7629947209E+02   -0.7631748272E+02
         153.84   -0.7633296189E+02    0.3093269222E-01   -0.7630202920E+02   -0.7631743412E+02
         154.32   -0.7633068919E+02    0.1866528119E-01   -0.7631202391E+02   -0.7631741716E+02
         154.81   -0.7632808186E+02    0.8114571337E-02   -0.7631996729E+02   -0.7631742513E+02
         155.29   -0.7632680595E+02    0.4563490981E-02   -0.7632224246E+02   -0.7631744014E+02
         155.78   -0.7632741961E+02    0.5541589523E-02   -0.7632187802E+02   -0.7631745392E+02
         156.26   -0.7632975702E+02    0.9441965575E-02   -0.7632031505E+02   -0.7631746278E+02
         156.74   -0.7633289421E+02    0.1446854195E-01   -0.7631842567E+02   -0.7631746575E+02
         157.23   -0.7633518379E+02    0.1801237407E-01   -0.7631717141E+02   -0.7631746484E+02
         157.71   -0.7633500790E+02    0.2063753905E-01   -0.7631437036E+02   -0.7631745535E+02
         158.20   -0.7633213757E+02    0.1767221260E-01   -0.7631446536E+02   -0.7631744621E+02
         158.68   -0.7632846323E+02    0.9985988818E-02   -0.7631847724E+02   -0.7631744935E+02
         159.16   -0.7632588084E+02    0.9426447421E-02   -0.7631645440E+02   -0.7631744633E+02
         159.65   -0.7632497001E+02    0.1030010098E-01   -0.7631466991E+02   -0.7631743791E+02
         160.13   -0.7632619879E+02    0.9958206218E-02   -0.7631624059E+02   -0.7631743430E+02
         160.61   -0.7632986304E+02    0.1642723095E-01   -0.7631343581E+02   -0.7631742225E+02
         161.10   -0.7633357768E+02    0.1354661643E-01   -0.7632003107E+02   -0.7631743009E+02
         161.58   -0.7633539243E+02    0.9617009363E-02   -0.7632577542E+02   -0.7631745507E+02
         162.07   -0.7633579955E+02    0.9939334368E-02   -0.7632586021E+02   -0.7631748016E+02
         162.55   -0.7633507723E+02    0.1379527645E-01   -0.7632128195E+02   -0.7631749148E+02
         163.03   -0.7633331448E+02    0.1706076276E-01   -0.7631625372E+02   -0.7631748780E+02
         163.52   -0.7633157873E+02    0.1319504032E-01   -0.7631838369E+02   -0.7631749045E+02
         164.00   -0.7633130581E+02    0.1288823662E-01   -0.7631841757E+02   -0.7631749319E+02
         164.48   -0.7633245498E+02    0.1398667158E-01   -0.7631846831E+02   -0.7631749606E+02
         164.97   -0.7633423303E+02    0.1477551547E-01   -0.7631945752E+02   -0.7631750181E+02
         165.45   -0.7633563907E+02    0.1543939625E-01   -0.7632019967E+02   -0.7631750970E+02
         165.94   -0.7633602648E+02    0.1320522454E-01   -0.7632282125E+02   -0.7631752518E+02
         166.42   -0.7633591210E+02    0.1201028379E-01   -0.7632390181E+02   -0.7631754372E+02
         166.90   -0.7633609170E+02    0.1716532756E-01   -0.7631892637E+02   -0.7631754773E+02
         167.39   -0.7633638365E+02    0.2397820822E-01   -0.7631240544E+02   -0.7631753287E+02
         167.87   -0.7633614666E+02    0.1701640848E-01   -0.7631913026E+02   -0.7631753747E+02
         168.35   -0.7633571649E+02    0.1329709077E-01   -0.7632241940E+02   -0.7631755150E+02
         168.84   -0.7633491483E+02    0.1893912463E-01   -0.7631597570E+02   -0.7631754698E+02
         169.32   -0.7633341105E+02    0.1105090644E-01   -0.7632236014E+02   -0.7631756073E+02
         169.81   -0.7633253051E+02    0.7189910588E-02   -0.7632534060E+02   -0.7631758290E+02
         170.29   -0.7633252277E+02    0.9615315327E-02   -0.7632290745E+02   -0.7631759803E+02
         170.77   -0.7633309223E+02    0.1449443514E-01   -0.7631859780E+02   -0.7631760086E+02
         171.26   -0.7633383147E+02    0.1910957454E-01   -0.7631472190E+02   -0.7631759273E+02
         171.74   -0.7633421189E+02    0.1743166778E-01   -0.7631678022E+02   -0.7631759044E+02
         172.22   -0.7633424949E+02    0.1229143139E-01   -0.7632195806E+02   -0.7631760271E+02
         172.71   -0.7633462021E+02    0.1151492663E-01   -0.7632310529E+02   -0.7631761812E+02
         173.19   -0.7633539393E+02    0.1658421269E-01   -0.7631880972E+02   -0.7631762145E+02
         173.68   -0.7633528857E+02    0.2031244048E-01   -0.7631497613E+02   -0.7631761408E+02
         174.16   -0.7633373342E+02    0.1826883657E-01   -0.7631546458E+02   -0.7631760811E+02
         174.64   -0.7633201451E+02    0.1254237660E-01   -0.7631947214E+02   -0.7631761327E+02
         175.13   -0.7633111955E+02    0.8675023587E-02   -0.7632244452E+02   -0.7631762662E+02
         175.61   -0.7633096241E+02    0.6372658866E-02   -0.7632458975E+02   -0.7631764580E+02
         176.09   -0.7633122911E+02    0.6059603635E-02   -0.7632516951E+02   -0.7631766647E+02
         176.58   -0.7633168771E+02    0.8979790885E-02   -0.7632270792E+02   -0.7631768028E+02
         177.06   -0.7633218587E+02    0.1659005997E-01   -0.7631559581E+02   -0.7631767459E+02
         177.55   -0.7633277397E+02    0.2272187161E-01   -0.7631005210E+02   -0.7631765382E+02
         178.03   -0.7633347686E+02    0.1306937198E-01   -0.7632040749E+02   -0.7631766130E+02
         178.51   -0.7633382970E+02    0.7543759291E-02   -0.7632628594E+02   -0.7631768467E+02
         179.00   -0.7633333221E+02    0.8503586885E-02   -0.7632482862E+02   -0.7631770398E+02
         179.48   -0.7633158890E+02    0.8605743395E-02   -0.7632298315E+02   -0.7631771821E+02
         179.96   -0.7632882394E+02    0.6423261923E-02   -0.7632240068E+02   -0.7631773080E+02
         180.45   -0.7632580769E+02    0.3893695558E-02   -0.7632191399E+02   -0.7631774201E+02
         180.93   -0.7632341880E+02    0.2476584298E-02   -0.7632094221E+02   -0.7631775057E+02
         181.42   -0.7632241861E+02    0.3000088551E-02   -0.7631941852E+02   -0.7631775502E+02
         181.90   -0.7632344630E+02    0.7135154104E-02   -0.7631631115E+02   -0.7631775118E+02
         182.38   -0.7632693315E+02    0.2109951235E-01   -0.7630583364E+02   -0.7631771957E+02
         182.87   -0.7633099529E+02    0.3484035214E-01   -0.7629615493E+02   -0.7631766252E+02
         183.35   -0.7633218853E+02    0.4293996305E-01   -0.7628924857E+02   -0.7631758755E+02
         183.84   -0.7632806675E+02    0.4836589980E-01   -0.7627970085E+02   -0.7631748784E+02
         184.32   -0.7632027335E+02    0.1793333903E-01   -0.7630234001E+02   -0.7631744809E+02
         184.80   -0.7631855119E+02    0.9238506403E-02   -0.7630931269E+02   -0.7631742679E+02
         185.29   -0.7632314946E+02    0.1148727676E-01   -0.7631166219E+02   -0.7631741174E+02
         185.77   -0.7632974375E+02    0.1474246941E-01   -0.7631500128E+02   -0.7631740546E+02
         186.25   -0.7633390970E+02    0.1409000050E-01   -0.7631981970E+02   -0.7631741173E+02
         186.74   -0.7633520526E+02    0.1145078666E-01   -0.7632375447E+02   -0.7631742816E+02
         187.22   -0.7633494366E+02    0.7994124693E-02   -0.7632694953E+02   -0.7631745277E+02
         187.71   -0.7633415576E+02    0.5668147852E-02   -0.7632848762E+02   -0.7631748121E+02
         188.19   -0.7633336302E+02    0.5532981907E-02   -0.7632783004E+02   -0.7631750781E+02
         188.67   -0.7633267470E+02    0.7064837607E-02   -0.7632560986E+02   -0.7631752858E+02
         189.16   -0.7633207941E+02    0.8956124312E-02   -0.7632312329E+02   -0.7631754289E+02
         189.64   -0.7633171706E+02    0.1114790188E-01   -0.7632056916E+02   -0.7631755061E+02
         190.12   -0.7633183106E+02    0.1438763780E-01   -0.7631744342E+02   -0.7631755034E+02
         190.61   -0.7633262195E+02    0.1824829369E-01   -0.7631437365E+02   -0.7631754228E+02
         191.09   -0.7633388212E+02    0.1997373070E-01   -0.7631390839E+02   -0.7631753308E+02
         191.58   -0.7633489714E+02    0.1783529883E-01   -0.7631706184E+02   -0.7631753189E+02
         192.06   -0.7633527788E+02    0.1467109279E-01   -0.7632060678E+02   -0.7631753963E+02
         192.54   -0.7633536071E+02    0.1556985585E-01   -0.7631979085E+02   -0.7631754529E+02
         193.03   -0.7633556369E+02    0.1874444886E-01   -0.7631681924E+02   -0.7631754347E+02
         193.51   -0.7633575101E+02    0.1189785502E-01   -0.7632385316E+02   -0.7631755924E+02
         193.99   -0.7633594077E+02    0.8220947907E-02   -0.7632771982E+02   -0.7631758458E+02
         194.48   -0.7633615195E+02    0.9139957504E-02   -0.7632701199E+02   -0.7631760803E+02
         194.96   -0.7633623373E+02    0.1426991018E-01   -0.7632196382E+02   -0.7631761884E+02
         195.45   -0.7633595237E+02    0.2867604778E-01   -0.7630727632E+02   -0.7631759324E+02
         195.93   -0.7633494036E+02    0.3722169744E-01   -0.7629771866E+02   -0.7631754417E+02
         196.41   -0.7633361612E+02    0.2367809111E-01   -0.7630993802E+02   -0.7631752543E+02
         196.90   -0.7633276372E+02    0.1366100165E-01   -0.7631910272E+02   -0.7631752931E+02
         197.38   -0.7633248088E+02    0.9810883759E-02   -0.7632267000E+02   -0.7631754191E+02
         197.86   -0.7633266980E+02    0.8852216515E-02   -0.7632381759E+02   -0.7631755725E+02
         198.35   -0.7633325809E+02    0.9047057318E-02   -0.7632421104E+02   -0.7631757348E+02
         198.83   -0.7633416173E+02    0.8960073030E-02   -0.7632520165E+02   -0.7631759204E+02
         199.32   -0.7633529337E+02    0.8338820719E-02   -0.7632695455E+02   -0.7631761477E+02
         199.80   -0.7633646253E+02    0.9059008975E-02   -0.7632740352E+02   -0.7631763847E+02
         200.28   -0.7633704079E+02    0.1100501947E-01   -0.7632603577E+02   -0.7631765875E+02
         200.77   -0.7633637229E+02    0.1309429420E-01   -0.7632327800E+02   -0.7631767229E+02
         201.25   -0.7633512269E+02    0.1991595739E-01   -0.7631520673E+02   -0.7631766636E+02
         201.73   -0.7633445451E+02    0.2009075290E-01   -0.7631436376E+02   -0.7631765844E+02
         202.22   -0.7633450920E+02    0.1909654665E-01   -0.7631541266E+02   -0.7631765307E+02
         202.70   -0.7633432385E+02    0.1549052681E-01   -0.7631883333E+02   -0.7631765589E+02
         203.19   -0.7633363156E+02    0.1220689071E-01   -0.7632142467E+02   -0.7631766486E+02
         203.67   -0.7633254453E+02    0.1451794686E-01   -0.7631802659E+02   -0.7631766572E+02
         204.15   -0.7633077998E+02    0.1773954799E-01   -0.7631304043E+02   -0.7631765476E+02
         204.64   -0.7632877791E+02    0.1623567933E-01   -0.7631254223E+02   -0.7631764267E+02
         205.12   -0.7632774234E+02    0.1789615787E-01   -0.7630984618E+02   -0.7631762429E+02
         205.61   -0.7632806353E+02    0.1990150461E-01   -0.7630816203E+02   -0.7631760202E+02
         206.09   -0.7632950401E+02    0.1752473977E-01   -0.7631197927E+02   -0.7631758882E+02
         206.57   -0.7633115827E+02    0.2705297253E-01   -0.7630410530E+02   -0.7631755725E+02
         207.06   -0.7632900286E+02    0.2552621513E-01   -0.7630347664E+02   -0.7631752435E+02
         207.54   -0.7632552519E+02    0.1213441813E-01   -0.7631339077E+02   -0.7631751471E+02
         208.02   -0.7632522854E+02    0.9664820870E-02   -0.7631556371E+02   -0.7631751018E+02
         208.51   -0.7632730006E+02    0.1217695052E-01   -0.7631512311E+02   -0.7631750464E+02
         208.99   -0.7633065571E+02    0.1506181010E-01   -0.7631559390E+02   -0.7631750021E+02
         209.48   -0.7633370062E+02    0.1579460101E-01   -0.7631790602E+02   -0.7631750115E+02
         209.96   -0.7633545520E+02    0.1543102674E-01   -0.7632002418E+02   -0.7631750696E+02
         210.44   -0.7633608085E+02    0.1488505395E-01   -0.7632119579E+02   -0.7631751544E+02
         210.93   -0.7633608300E+02    0.1364594378E-01   -0.7632243706E+02   -0.7631752673E+02
         211.41   -0.7633581709E+02    0.1169165301E-01   -0.7632412544E+02   -0.7631754183E+02
         211.89   -0.7633550940E+02    0.1055625838E-01   -0.7632495314E+02   -0.7631755875E+02
         212.38   -0.7633536397E+02    0.1283807467E-01   -0.7632252589E+02   -0.7631757007E+02
         212.86   -0.7633537537E+02    0.1766496166E-01   -0.7631771041E+02   -0.7631757039E+02
         213.35   -0.7633536898E+02    0.1820680616E-01   -0.7631716218E+02   -0.7631756946E+02
         213.83   -0.7633584126E+02    0.1989892456E-01   -0.7631594234E+02   -0.7631756578E+02
         214.31   -0.7633681926E+02    0.2747346777E-01   -0.7630934579E+02   -0.7631754722E+02
         214.80   -0.7633633915E+02    0.3301725957E-01   -0.7630332189E+02   -0.7631751519E+02
         215.28   -0.7633318216E+02    0.2218422741E-01   -0.7631099794E+02   -0.7631750054E+02
         215.76   -0.7633207765E+02    0.1224695141E-01   -0.7631983070E+02   -0.7631750576E+02
         216.25   -0.7633278500E+02    0.5371215984E-02   -0.7632741378E+02   -0.7631752793E+02
         216.73   -0.7633424462E+02    0.4904641966E-02   -0.7632933998E+02   -0.7631755430E+02
         217.22   -0.7633579313E+02    0.9752386938E-02   -0.7632604075E+02   -0.7631757320E+02
         217.70   -0.7633655362E+02    0.1273847384E-01   -0.7632381514E+02   -0.7631758707E+02
         218.18   -0.7633622416E+02    0.9466096475E-02   -0.7632675807E+02   -0.7631760740E+02
         218.67   -0.7633536628E+02    0.6863419224E-02   -0.7632850286E+02   -0.7631763151E+02
         219.15   -0.7633449478E+02    0.7058691963E-02   -0.7632743608E+02   -0.7631765315E+02
         219.63   -0.7633377295E+02    0.1056570995E-01   -0.7632320724E+02   -0.7631766539E+02
         220.12   -0.7633307876E+02    0.1693377587E-01   -0.7631614498E+02   -0.7631766204E+02
         220.60   -0.7633234920E+02    0.2113002416E-01   -0.7631121918E+02   -0.7631764791E+02
         221.09   -0.7633190992E+02    0.2608788604E-01   -0.7630582203E+02   -0.7631762204E+02
         221.57   -0.7633217939E+02    0.2892066839E-01   -0.7630325873E+02   -0.7631759068E+02
         222.05   -0.7633309663E+02    0.2613427731E-01   -0.7630696236E+02   -0.7631756752E+02
         222.54   -0.7633335334E+02    0.1749789363E-01   -0.7631585544E+02   -0.7631756380E+02
         223.02   -0.7633298099E+02    0.1333902765E-01   -0.7631964196E+02   -0.7631756831E+02
         223.50   -0.7633262337E+02    0.1475742903E-01   -0.7631786594E+02   -0.7631756895E+02
         223.99   -0.7633213057E+02    0.1218394655E-01   -0.7631994662E+02   -0.7631757409E+02
         224.47   -0.7633158286E+02    0.9815663001E-02   -0.7632176720E+02   -0.7631758312E+02
         224.96   -0.7633086235E+02    0.8594438233E-02   -0.7632226792E+02   -0.7631759320E+02
         225.44   -0.7632969860E+02    0.7888968650E-02   -0.7632180963E+02   -0.7631760225E+02
         225.92   -0.7632806112E+02    0.7714985592E-02   -0.7632034614E+02   -0.7631760812E+02
         226.41   -0.7632668204E+02    0.1023272626E-01   -0.7631644931E+02   -0.7631760565E+02
         226.89   -0.7632677168E+02    0.1759633991E-01   -0.7630917534E+02   -0.7631758767E+02
         227.38   -0.7632837048E+02    0.1779875788E-01   -0.7631057172E+02   -0.7631757274E+02
         227.86   -0.7633023711E+02    0.2475996269E-01   -0.7630547715E+02   -0.7631754706E+02
         228.34   -0.7633111450E+02    0.2658383863E-01   -0.7630453066E+02   -0.7631751949E+02
         228.83   -0.7633052640E+02    0.1907025654E-01   -0.7631145614E+02   -0.7631750667E+02
         229.31   -0.7632964890E+02    0.1778744978E-01   -0.7631186145E+02   -0.7631749476E+02
         229.79   -0.7632965346E+02    0.1063088975E-01   -0.7631902257E+02   -0.7631749797E+02
         230.28   -0.7633083160E+02    0.7264428921E-02   -0.7632356717E+02   -0.7631751072E+02
         230.76   -0.7633308178E+02    0.1088104190E-01   -0.7632220074E+02   -0.7631752056E+02
         231.25   -0.7633528865E+02    0.1267888030E-01   -0.7632260977E+02   -0.7631753120E+02
         231.73   -0.7633636219E+02    0.1134675633E-01   -0.7632501544E+02   -0.7631754683E+02
         232.21   -0.7633658525E+02    0.1072971115E-01   -0.7632585554E+02   -0.7631756414E+02
         232.70   -0.7633654226E+02    0.1161171370E-01   -0.7632493054E+02   -0.7631757945E+02
         233.18   -0.7633644433E+02    0.1036552538E-01   -0.7632607881E+02   -0.7631759709E+02
         233.66   -0.7633631826E+02    0.7275732164E-02   -0.7632904253E+02   -0.7631762078E+02
         234.15   -0.7633614418E+02    0.6665130862E-02   -0.7632947905E+02   -0.7631764528E+02
         234.63   -0.7633580716E+02    0.9359600217E-02   -0.7632644756E+02   -0.7631766343E+02
         235.12   -0.7633512573E+02    0.1487004625E-01   -0.7632025569E+02   -0.7631766877E+02
         235.60   -0.7633409013E+02    0.1983348178E-01   -0.7631425665E+02   -0.7631766176E+02
         236.08   -0.7633337193E+02    0.1783194472E-01   -0.7631553999E+02   -0.7631765741E+02
         236.57   -0.7633384141E+02    0.1559799408E-01   -0.7631824342E+02   -0.7631765861E+02
         237.05   -0.7633498671E+02    0.1942701965E-01   -0.7631555969E+02   -0.7631765433E+02
         237.53   -0.7633570572E+02    0.1385769581E-01   -0.7632184803E+02   -0.7631766287E+02
         238.02   -0.7633607487E+02    0.5896767891E-02   -0.7633017810E+02   -0.7631768831E+02
         238.50   -0.7633640756E+02    0.3272206770E-02   -0.7633313535E+02   -0.7631771964E+02
         238.99   -0.7633672516E+02    0.2944467472E-02   -0.7633378069E+02   -0.7631775215E+02
         239.47   -0.7633692832E+02    0.3791796663E-02   -0.7633313652E+02   -0.7631778323E+02
         239.95   -0.7633685069E+02    0.5325909515E-02   -0.7633152479E+02   -0.7631781093E+02
         240.44   -0.7633632702E+02    0.6558525092E-02   -0.7632976850E+02   -0.7631783499E+02
         240.92   -0.7633536205E+02    0.6816029744E-02   -0.7632854602E+02   -0.7631785650E+02
         241.40   -0.7633418710E+02    0.6688858259E-02   -0.7632749824E+02   -0.7631787582E+02
         241.89   -0.7633307770E+02    0.7076132189E-02   -0.7632600157E+02   -0.7631789208E+02
         242.37   -0.7633221865E+02    0.8855272348E-02   -0.7632336338E+02   -0.7631790300E+02
         242.86   -0.7633162621E+02    0.1368811382E-01   -0.7631793809E+02   -0.7631790307E+02
         243.34   -0.7633114866E+02    0.1923734587E-01   -0.7631191131E+02   -0.7631789115E+02
         243.82   -0.7633100593E+02    0.1994195040E-01   -0.7631106397E+02   -0.7631787761E+02
         244.31   -0.7633133212E+02    0.1989394992E-01   -0.7631143817E+02   -0.7631786486E+02
         244.79   -0.7633071979E+02    0.1181353359E-01   -0.7631890626E+02   -0.7631786692E+02
         245.27   -0.7632984257E+02    0.5751074234E-02   -0.7632409149E+02   -0.7631787919E+02
         245.76   -0.7633004868E+02    0.4888124103E-02   -0.7632516056E+02   -0.7631789353E+02
         246.24   -0.7633152294E+02    0.6822018008E-02   -0.7632470092E+02   -0.7631790690E+02
         246.73   -0.7633386991E+02    0.1107906146E-01   -0.7632279085E+02   -0.7631791648E+02
         247.21   -0.7633581264E+02    0.1376561425E-01   -0.7632204702E+02   -0.7631792456E+02
         247.69   -0.7633604354E+02    0.1078460714E-01   -0.7632525894E+02   -0.7631793888E+02
         248.18   -0.7633531052E+02    0.7735684816E-02   -0.7632757483E+02   -0.7631795767E+02
         248.66   -0.7633489064E+02    0.8530812867E-02   -0.7632635983E+02   -0.7631797401E+02
         249.15   -0.7633500683E+02    0.1533848127E-01   -0.7631966835E+02   -0.7631797730E+02
         249.63   -0.7633503483E+02    0.2791967364E-01   -0.7630711516E+02   -0.7631795625E+02
         250.11   -0.7633380067E+02    0.2940724293E-01   -0.7630439342E+02   -0.7631793002E+02
         250.60   -0.7633101452E+02    0.2127876344E-01   -0.7630973576E+02   -0.7631791420E+02
         251.08   -0.7632766271E+02    0.1281667454E-01   -0.7631484603E+02   -0.7631790829E+02
         251.56   -0.7632486930E+02    0.6440257924E-02   -0.7631842904E+02   -0.7631790929E+02
         252.05   -0.7632338339E+02    0.5105067834E-02   -0.7631827832E+02   -0.7631791000E+02
         252.53   -0.7632378985E+02    0.1435420805E-01   -0.7630943564E+02   -0.7631789376E+02
         253.02   -0.7632603720E+02    0.1612700693E-01   -0.7630991020E+02   -0.7631787850E+02
         253.50   -0.7632912395E+02    0.1040534593E-01   -0.7631871861E+02   -0.7631788010E+02
         253.98   -0.7633225105E+02    0.9822848476E-02   -0.7632242821E+02   -0.7631788877E+02
         254.47   -0.7633473651E+02    0.1156359177E-01   -0.7632317292E+02   -0.7631789881E+02
         254.95   -0.7633619464E+02    0.1732221251E-01   -0.7631887243E+02   -0.7631790066E+02
         255.43   -0.7633587610E+02    0.2726386801E-01   -0.7630861223E+02   -0.7631788307E+02
         255.92   -0.7633371078E+02    0.2833131233E-01   -0.7630537947E+02   -0.7631785943E+02
         256.40   -0.7633128653E+02    0.1319549109E-01   -0.7631809104E+02   -0.7631785987E+02
         256.89   -0.7633064986E+02    0.7251268855E-02   -0.7632339859E+02   -0.7631787030E+02
         257.37   -0.7633220436E+02    0.8368384437E-02   -0.7632383598E+02   -0.7631788151E+02
         257.85   -0.7633457110E+02    0.1204719358E-01   -0.7632252391E+02   -0.7631789022E+02
         258.34   -0.7633582046E+02    0.1605522384E-01   -0.7631976524E+02   -0.7631789373E+02
         258.82   -0.7633556323E+02    0.2198545693E-01   -0.7631357777E+02   -0.7631788567E+02
         259.30   -0.7633467532E+02    0.2012675043E-01   -0.7631454857E+02   -0.7631787944E+02
         259.79   -0.7633402637E+02    0.1712963123E-01   -0.7631689674E+02   -0.7631787761E+02
         260.27   -0.7633411621E+02    0.2061230667E-01   -0.7631350390E+02   -0.7631786948E+02
         260.76   -0.7633450194E+02    0.1266836150E-01   -0.7632183358E+02   -0.7631787684E+02
         261.24   -0.7633478329E+02    0.9845352347E-02   -0.7632493794E+02   -0.7631788991E+02
         261.72   -0.7633503238E+02    0.1225052294E-01   -0.7632278185E+02   -0.7631789895E+02
         262.21   -0.7633526254E+02    0.1362484343E-01   -0.7632163770E+02   -0.7631790585E+02
         262.69   -0.7633542491E+02    0.1171091511E-01   -0.7632371400E+02   -0.7631791655E+02
         263.17   -0.7633540847E+02    0.1135947681E-01   -0.7632404899E+02   -0.7631792782E+02
         263.66   -0.7633469917E+02    0.1520400707E-01   -0.7631949517E+02   -0.7631793070E+02
         264.14   -0.7633226714E+02    0.1659086382E-01   -0.7631567628E+02   -0.7631792657E+02
         264.63   -0.7632911226E+02    0.1404394525E-01   -0.7631506831E+02   -0.7631792134E+02
         265.11   -0.7632796004E+02    0.1900605290E-01   -0.7630895399E+02   -0.7631790498E+02
         265.59   -0.7632890268E+02    0.2070267606E-01   -0.7630820000E+02   -0.7631788730E+02
         266.08   -0.7633053571E+02    0.1581042089E-01   -0.7631472529E+02   -0.7631788155E+02
         266.56   -0.7633207849E+02    0.1707020525E-01   -0.7631500828E+02   -0.7631787634E+02
         267.04   -0.7633307226E+02    0.1961388214E-01   -0.7631345838E+02   -0.7631786833E+02
         267.53   -0.7633295573E+02    0.2094997032E-01   -0.7631200576E+02   -0.7631785773E+02
         268.01   -0.7633161503E+02    0.1919509261E-01   -0.7631241994E+02   -0.7631784792E+02
         268.50   -0.7632977598E+02    0.1235015795E-01   -0.7631742582E+02   -0.7631784716E+02
         268.98   -0.7632816410E+02    0.7515147197E-02   -0.7632064895E+02   -0.7631785220E+02
         269.46   -0.7632718668E+02    0.5087747760E-02   -0.7632209893E+02   -0.7631785982E+02
         269.95   -0.7632715757E+02    0.4607634769E-02   -0.7632254994E+02   -0.7631786823E+02
         270.43   -0.7632838237E+02    0.7473349646E-02   -0.7632090902E+02   -0.7631787367E+02
         270.92   -0.7633093567E+02    0.1656358231E-01   -0.7631437208E+02   -0.7631786741E+02
         271.40   -0.7633381778E+02    0.2640795138E-01   -0.7630740983E+02   -0.7631784877E+02
         271.88   -0.7633565641E+02    0.2667572161E-01   -0.7630898069E+02   -0.7631783299E+02
         272.37   -0.7633647838E+02    0.3100182733E-01   -0.7630547655E+02   -0.7631781104E+02
         272.85   -0.7633685190E+02    0.3561338167E-01   -0.7630123852E+02   -0.7631778166E+02
         273.33   -0.7633611053E+02    0.2728669068E-01   -0.7630882384E+02   -0.7631776581E+02
         273.82   -0.7633404958E+02    0.2621627305E-01   -0.7630783331E+02   -0.7631774826E+02
         274.30   -0.7633124906E+02    0.1426829671E-01   -0.7631698077E+02   -0.7631774690E+02
         274.79   -0.7632903162E+02    0.6520651128E-02   -0.7632251097E+02   -0.7631775529E+02
         275.27   -0.7632774849E+02    0.3964869297E-02   -0.7632378362E+02   -0.7631776589E+02
         275.75   -0.7632725076E+02    0.3665752261E-02   -0.7632358500E+02   -0.7631777610E+02
         276.24   -0.7632731469E+02    0.4877818488E-02   -0.7632243687E+02   -0.7631778426E+02
         276.72   -0.7632762087E+02    0.8405662177E-02   -0.7631921521E+02   -0.7631778676E+02
         277.20   -0.7632751969E+02    0.1700026514E-01   -0.7631051943E+02   -0.7631777408E+02
         277.69   -0.7632548852E+02    0.3306017803E-01   -0.7629242834E+02   -0.7631772992E+02
         278.17   -0.7632001888E+02    0.3211758479E-01   -0.7628790129E+02   -0.7631767804E+02
         278.66   -0.7631473087E+02    0.1842422548E-01   -0.7629630665E+02   -0.7631764094E+02
         279.14   -0.7631297285E+02    0.1379584447E-01   -0.7629917700E+02   -0.7631760894E+02
         279.62   -0.7631707022E+02    0.1825211462E-01   -0.7629881811E+02   -0.7631757643E+02
